ResponseId,Score,Filename,Frame,Word
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,VICTORY AND DEFEAT
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,STRATEGY
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,STRATEGY
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,STRATEGY
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,OBSTACLES
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,OBSTACLES
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,OBSTACLES
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,CHALLENGES
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,CHALLENGES
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,CHALLENGES
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,MEASUREMENT
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,MEASUREMENT
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,MEASUREMENT
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,COMPETITION
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,COMPETITION
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,COMPETITION
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,FINISH LINE
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,FINISH LINE
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,FINISH LINE
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,PROGRESSION
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,PROGRESSION
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ELECTION,PROGRESSION
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,CONTROL
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,CONTROL
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,CONTROL
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,ENFORCEMENT
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,ENFORCEMENT
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,ENFORCEMENT
R_8ZIDmGfNMJCUtEM,4,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,ASCENT/DESCENT
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,ASCENT/DESCENT
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,ASCENT/DESCENT
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,AUTHORITY
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,AUTHORITY
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,AUTHORITY
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,DOMINANCE
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,DOMINANCE
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,DOMINANCE
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,HIERARCHY
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,HIERARCHY
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,HIERARCHY
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,OVERSIGHT
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,OVERSIGHT
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,OVERSIGHT
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,POWER
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,POWER
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,POWER
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,STABILITY
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,STABILITY
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,STABILITY
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,LEGITIMACY
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,LEGITIMACY
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GOVERNMENT,LEGITIMACY
R_8ZIDmGfNMJCUtEM,5,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,TRANSFORMATION
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,TRANSFORMATION
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,TRANSFORMATION
R_8ZIDmGfNMJCUtEM,5,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,OBSTACLES AND FACILITATION
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,OBSTACLES AND FACILITATION
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,OBSTACLES AND FACILITATION
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,ACT OF MOVING
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,ACT OF MOVING
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,ACT OF MOVING
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,EXERTING EFFORT
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,EXERTING EFFORT
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,EXERTING EFFORT
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,DIRECTIONALITY
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,DIRECTIONALITY
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,DIRECTIONALITY
R_8ZIDmGfNMJCUtEM,5,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,THE COMPLEXITY OF A TASK
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,THE COMPLEXITY OF A TASK
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,THE COMPLEXITY OF A TASK
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,TRAVELER'S PREPAREDNESS
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,TRAVELER'S PREPAREDNESS
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,TRAVELER'S PREPAREDNESS
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,PROGRESS AND MOVEMENT
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,PROGRESS AND MOVEMENT
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,PROGRESS AND MOVEMENT
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,CHOICE OF PATH
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,CHOICE OF PATH
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,CHOICE OF PATH
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,STRATEGY OR METHOD
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,STRATEGY OR METHOD
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",SELF PROPELLED MOTION TO A DESTINATION,STRATEGY OR METHOD
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,PATH
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,PATH
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,PATH
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,CHANGE
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,CHANGE
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,CHANGE
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,DESTINATION
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,DESTINATION
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,DESTINATION
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,STRATEGY
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,STRATEGY
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,STRATEGY
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,CURRENT CIRCUMSTANCES
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,CURRENT CIRCUMSTANCES
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,CURRENT CIRCUMSTANCES
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,STARTING POINT
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,STARTING POINT
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,STARTING POINT
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,IMPROVED ECONOMIC STATE
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,IMPROVED ECONOMIC STATE
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,IMPROVED ECONOMIC STATE
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,MOVEMENT
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,MOVEMENT
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",IMPROVING ECONOMIC STATUS,MOVEMENT
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,OUTCOME
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,OUTCOME
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,OUTCOME
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,STRUGGLE
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,STRUGGLE
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,STRUGGLE
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,ALLIANCE FORMATION
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,ALLIANCE FORMATION
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,ALLIANCE FORMATION
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,ACTIONS
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,ACTIONS
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,ACTIONS
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,STRATEGIES
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,STRATEGIES
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,STRATEGIES
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,PERSEVERANCE
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,PERSEVERANCE
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,PERSEVERANCE
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,RESILIENCE
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,RESILIENCE
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,RESILIENCE
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,RESOLUTION
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,RESOLUTION
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,RESOLUTION
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,BARRIERS
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,BARRIERS
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,BARRIERS
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,TACTICS
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,TACTICS
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",ANTAGONISTIC FORCE,TACTICS
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,CONTROL
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,CONTROL
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,CONTROL
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,RESTRICTION
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,RESTRICTION
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,RESTRICTION
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,SURVIVAL
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,SURVIVAL
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,SURVIVAL
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,INTENT
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,INTENT
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,INTENT
R_8ZIDmGfNMJCUtEM,3,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,RELIEF
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,RELIEF
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,RELIEF
R_8ZIDmGfNMJCUtEM,3,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,SUFFOCATION
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,SUFFOCATION
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,SUFFOCATION
R_8ZIDmGfNMJCUtEM,4,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,RESISTANCE
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,RESISTANCE
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,RESISTANCE
R_8ZIDmGfNMJCUtEM,3,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,PRESSURE
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,PRESSURE
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",REGULATION,PRESSURE
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,TRANSFORMATION
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,TRANSFORMATION
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,TRANSFORMATION
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,PROGRESSIVE
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,PROGRESSIVE
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,PROGRESSIVE
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,DIRECTION
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,DIRECTION
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,DIRECTION
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,TRUST
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,TRUST
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,TRUST
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,SEQUENTIAL
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,SEQUENTIAL
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,SEQUENTIAL
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,GOAL-ORIENTED
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,GOAL-ORIENTED
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,GOAL-ORIENTED
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,INSTRUCTION
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,INSTRUCTION
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,INSTRUCTION
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,RELIANCE
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,RELIANCE
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",GUIDED MOTION,RELIANCE
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",BEING AT A LOCATION,ORIENTATION
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",BEING AT A LOCATION,ORIENTATION
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",BEING AT A LOCATION,ORIENTATION
R_8ZIDmGfNMJCUtEM,3,"Implicit 31_July 3, 2024_04.15.csv",BEING AT A LOCATION,MOVEMENT
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",BEING AT A LOCATION,MOVEMENT
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",BEING AT A LOCATION,MOVEMENT
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",BEING AT A LOCATION,SPATIALITY
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",BEING AT A LOCATION,SPATIALITY
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",BEING AT A LOCATION,SPATIALITY
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",BEING AT A LOCATION,EXPERIENCING A STATE
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",BEING AT A LOCATION,EXPERIENCING A STATE
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",BEING AT A LOCATION,EXPERIENCING A STATE
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,STRENGTH
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,STRENGTH
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,STRENGTH
R_8ZIDmGfNMJCUtEM,3,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,TRANSFORMATION
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,TRANSFORMATION
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,TRANSFORMATION
R_8ZIDmGfNMJCUtEM,7,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,RESILIENCE
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,RESILIENCE
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,RESILIENCE
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,RECOVERY
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,RECOVERY
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,RECOVERY
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,INTEGRITY
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,INTEGRITY
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,INTEGRITY
R_8ZIDmGfNMJCUtEM,5,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,PHYSICAL GROWTH
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,PHYSICAL GROWTH
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,PHYSICAL GROWTH
R_8ZIDmGfNMJCUtEM,1,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,MORAL GROWTH
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,MORAL GROWTH
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,MORAL GROWTH
R_8ZIDmGfNMJCUtEM,6,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,FATIGUE
R_2DYz8EI4pyusTps,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,FATIGUE
R_8CBWHKig5f0ad63,,"Implicit 31_July 3, 2024_04.15.csv",PHYSICAL STRENGTH,FATIGUE
